38.95741395	-77.02323648
38.95711841	-77.01161819
38.93648307	-77.06108455
38.88322221	-76.95048653
38.92948005	-77.01882179
38.91662814	-77.00904171
38.96021356	-77.03156778
38.92642209	-76.96363814
38.88283918	-76.96204679
38.90682812	-77.06020599
38.89876887	-76.94642941
38.92021888	-76.97769815
38.84508202	-76.9966594
38.93372619	-77.04129045
38.88614439	-76.92350223
38.83538867	-76.99152293
38.95190941	-77.02555354
38.86823958	-76.97286319
38.90837402	-76.98445817
38.95872225	-77.0069803
38.92821719	-77.02740183
38.92821719	-77.02740183
38.91513954	-76.9865668
38.84240656	-77.00057594
38.90346999	-76.92743802
38.92917919	-77.10825945
38.88680873	-76.99153987
38.92182448	-77.00204111
38.89076633	-76.9245001
38.88448172	-76.92968179
38.89812314	-76.99025893
38.88271914	-76.99558577
38.94301886	-77.02253968
38.93594028	-76.99249136
38.95875845	-77.00297673
38.94316129	-77.0850027
38.88660868	-76.91741599
38.89068223	-76.95309791
38.85688253	-76.98823683
38.94297347	-77.02426994
38.97483661	-77.06773003
38.89366076	-76.94562634
38.94709876	-77.09556266
38.8857997	-76.93442916
38.88061779	-76.93080352
38.89811352	-76.98457569
38.90869394	-77.03554575
38.87073086	-76.95898799
38.84329814	-76.99230528
38.85727382	-76.96360424
38.95674587	-77.02969719
38.92575205	-77.00415165
38.89810343	-76.97783187
38.90643036	-77.06285738
38.91053183	-77.05767254
38.8775763	-76.93670706
38.89719538	-77.00839219
38.88283584	-76.98928136
38.91700299	-77.02189726
38.92474809	-77.03098701
38.83288432	-76.99160385
38.90717693	-76.99839742
38.85745927	-76.99051795
38.91627461	-77.01329504
38.90175163	-76.94864064
38.84410914	-76.99819149
38.89968997	-76.98447159
38.9144812	-76.98125135
38.8472621	-77.00167035
38.95944186	-77.01711057
38.96215377	-77.06637954
38.9097891	-77.0653623
38.9017659	-76.92504183
38.92361928	-77.07628426
38.96997299	-77.01339737
38.84645692	-76.97163888
38.93287495	-77.02531605
38.92617435	-77.06695726
38.98327589	-77.02656892
38.90699083	-77.0372743
38.84423315	-76.97769885
38.83162316	-76.99183434
38.90964357	-77.08187278
38.95104008	-77.08962667
38.90183157	-76.9292266
38.83204675	-77.00461841
38.93253139	-77.07171502
38.94505369	-77.0274083
38.84857734	-77.00065663
38.83162316	-76.99183434
38.88183975	-76.9256275
38.96323447	-77.01616533
38.91037983	-77.03090005
38.94395402	-77.08500364
38.90837932	-77.03326274
38.91302088	-76.97595933
38.9001857	-76.93375883
38.88080536	-76.92814105
38.89671721	-76.98448377
38.90644703	-77.00740177
38.93452992	-76.96478738
38.85162121	-76.98483918
38.92204362	-77.03769731
38.90396705	-76.94720947
38.89279043	-76.99376388
38.93511618	-77.03273313
38.88059684	-76.92602064
38.91038204	-77.02092672
38.92323043	-77.04423656
38.88185105	-76.94622313
38.89076793	-76.92701292
38.92154942	-77.03358024
38.97134467	-77.06184144
38.94131841	-76.99628577
38.82778566	-77.00631106
38.8792766	-77.01822078
38.90017916	-76.9382779
38.90075325	-77.01311922
38.9001857	-76.93375883
38.9243375	-76.99139703
38.86607091	-76.98635711
38.94743486	-77.00737142
38.95927629	-77.03305574
38.92624723	-77.00904143
38.91008581	-76.93364586
38.87699888	-77.00203983
38.88225767	-76.93140125
38.93452992	-76.96478738
38.90175328	-76.98786051
38.94408391	-77.00477562
38.82998384	-77.00360479
38.93937112	-77.01907816
38.93411012	-77.01998792
38.965956	-77.00426938
38.84160475	-76.99633703
38.95009234	-77.00681795
38.90045058	-76.92489334
38.89119497	-76.98365504
38.90564196	-77.02885735
38.84151471	-77.00180844
38.88865415	-76.93230568
38.90790456	-77.02191752
38.90993754	-77.05714169
38.85538116	-76.96085169
38.919181	-77.03078855
38.94048838	-77.01761355
38.93127119	-77.02660721
38.9133456	-77.0219192
38.83064131	-76.9930898
38.93071252	-77.02726439
38.86923722	-76.9418999
38.86288973	-76.94927928
38.9179687	-77.04647032
38.90584845	-77.03156678
38.89196545	-76.91298346
38.82604671	-77.01065253
38.90917168	-77.03456597
38.90452412	-77.05590376
38.86694469	-76.98609192
38.86163008	-76.9894689
38.9498471	-77.02273796
38.97833007	-77.02788273
38.8784547	-76.92901929
38.87864628	-76.93308734
38.88679953	-76.98928076
38.87292466	-76.97611112
38.95944266	-77.01033788
38.96145193	-76.9977616
38.89957125	-77.05216476
38.9295791	-76.98091293
38.82538954	-76.99682154
38.94074193	-77.00133803
38.86450225	-76.97841843
38.96612491	-77.02333163
38.90396705	-76.94720947
38.87607233	-76.9575559
38.89125378	-76.9260557
38.90251017	-77.0101567
38.88125911	-76.98666538
38.94392323	-77.04225379
38.96580527	-77.0605789
38.93814496	-77.02459126
38.92242398	-77.03085915
38.91375944	-76.9753595
38.93092094	-77.02135947
38.84656609	-76.97645401
38.8561482	-76.96502191
38.88185105	-76.94622313
38.91655301	-77.01942951
38.89667357	-77.04492327
38.90563464	-77.02091379
38.83162316	-76.99183434
38.88817058	-76.95752565
38.89592054	-76.91355501
38.88225767	-76.93140125
38.89835033	-76.92288969
38.87373563	-76.97718258
38.86992218	-76.94255618
38.92135117	-77.05700092
38.94072129	-76.97521176
38.95690966	-77.02234794
38.89478074	-76.98720464
38.95709194	-76.99801556
38.98117645	-77.02877253
38.93273709	-77.07411419
38.88026864	-76.99154065
38.93420684	-77.03087578
38.88657501	-76.95463357
38.82480337	-77.01241431
38.90395398	-76.93887413
38.92183315	-77.0090524
38.93151169	-76.96334721
38.94507208	-77.0257818
38.82604645	-77.01325521
38.9232307	-77.04349851
38.8847172	-76.97900013
38.9307104	-76.96481233
38.92611988	-76.98076393
38.95419984	-76.98955905
38.92394548	-77.03412338
38.91806551	-77.02421534
38.86457631	-76.99936626
38.92915045	-76.96010768
38.88107993	-76.93553991
38.91037918	-77.03326368
38.89733078	-76.99731403
38.90437512	-76.99267915
38.9490086	-77.02623313
38.90962814	-77.0434441
38.86024308	-76.99358237
38.90251062	-77.00004611
38.90250905	-76.98089711
38.86498123	-76.95297653
38.85239558	-76.98231603
38.95685527	-77.02406699
38.89355728	-76.92199575
38.86588869	-76.9473759
38.90103266	-76.98831024
38.90086759	-76.94592059
38.90420383	-77.00907322
38.94220219	-77.10157738
38.92108175	-77.03078937
38.96444866	-77.07017788
38.85239558	-76.98231603
38.92343426	-76.97477956
38.97998004	-77.02084329
38.96206714	-77.07554081
38.9479052	-77.08962273
38.90967047	-76.93198596
38.98274178	-77.03634444
38.94626395	-76.99600866
38.91302088	-76.97595933
38.88119422	-76.93063009
38.82359656	-77.00889024
38.86229984	-76.96149313
38.91045707	-77.06289552
38.91174606	-76.93860226
38.92449996	-76.99951565
38.83198374	-76.99695946
38.86471991	-76.98880014
38.90923548	-77.03196029
38.82162403	-77.00175036
38.8370465	-77.00282192
38.93464216	-77.06695368
38.83024452	-77.01208126
38.93042588	-77.01906423
38.8482933	-76.96658094
38.91810335	-77.01284567
38.87192119	-76.96261726
38.89250324	-76.93679756
38.8834486	-76.99152874
38.92329453	-77.04139973
38.89265305	-76.97623131
38.8897761	-76.94139906
38.88547624	-76.92120931
38.92320277	-77.00006919
38.88861416	-76.92579333
38.90871629	-76.93320901
38.93212737	-76.97520322
38.85992796	-76.99892848
38.88880826	-76.98781661
38.89878881	-76.9327226
38.92664475	-77.10168208
38.93474684	-77.03273296
38.88749381	-76.93537275
38.92533849	-77.06353139
38.91755187	-77.02499927
38.96516304	-77.00863097
38.94648018	-77.00278011
38.93362355	-77.0207144
38.85831464	-76.98619729
38.94559231	-77.03452595
38.86586994	-76.94578579
38.89444879	-76.93632321
38.90717693	-76.99839742
38.94849661	-77.01848073
38.86240467	-76.98806308
38.92214974	-76.95660593
38.82659671	-77.00127831
38.90287825	-76.94996562
38.85538116	-76.96085169
38.92396847	-77.0005766
38.82785783	-76.99596921
38.87376945	-76.96777902
38.93937112	-77.01907816
38.91958618	-77.07214019
38.88522642	-76.92487479
38.93353961	-76.96686392
38.90869394	-77.03554575
38.83129845	-77.01263426
38.93979735	-77.06254076
38.91643738	-76.99446519
38.92673058	-77.02838152
38.89955581	-76.99617266
38.89971973	-76.93826677
38.87570264	-76.93687006
38.94292607	-77.03377487
38.89542691	-77.02705493
38.96553882	-77.02597383
38.89782342	-76.97417764
38.91682368	-77.0166737
38.97297154	-77.02141824
38.89293486	-76.93535629
38.95105498	-77.01834296
38.90659958	-76.98608418
38.89188141	-76.9363255
38.89366076	-76.94562634
38.90845725	-76.93716389
38.96016259	-77.01663769
38.94017202	-77.06908126
38.91699532	-77.012857
38.93300638	-77.03879879
38.87010335	-76.96897911
38.86334155	-76.98810902
38.89677411	-76.93847681
38.94080011	-77.0337854
38.86452902	-76.94872504
38.91965456	-77.04305814
38.90624735	-77.05010592
38.86947455	-76.97666539
38.89444879	-76.93632321
38.87073433	-76.97047688
38.89996769	-76.93064642
38.90396705	-76.94720947
38.97674678	-77.01650307
38.89215443	-76.92575507
38.87140433	-77.00906905
38.8888336	-76.93107219
38.90563627	-77.00748239
38.92235979	-76.96512781
38.90373641	-77.04417835
38.90373169	-77.03079341
38.93458546	-76.97013903
38.87840418	-77.00250086
38.973271	-77.06450886
38.93514804	-77.10231703
38.91259083	-77.00546533
38.95538888	-77.01096029
38.95427048	-77.02100882
38.89879668	-76.9758719
38.91222935	-77.0172376
38.85117924	-76.98102605
38.89666294	-76.98293907
38.96021356	-77.03156778
38.90086759	-76.94592059
38.9164995	-77.01582034
38.87274998	-76.96268596
38.87192119	-76.96261726
38.86287044	-76.97232369
38.83162316	-76.99183434
38.86823169	-76.97818685
38.91664034	-77.03195208
38.95026313	-76.98857904
38.90508182	-77.05758743
38.92741664	-77.02172747
38.91037442	-77.01060748
38.9566833	-77.02773582
38.88183975	-76.9256275
38.82508328	-77.00145103
38.95741395	-77.02323648
38.89829356	-76.98365341
38.8992476	-76.97841945
38.88809021	-76.9235232
38.88774521	-76.95238521
38.90213274	-76.92123702
38.90540279	-76.93600215
38.90468162	-77.00130277
38.91174606	-76.93860226
38.91628031	-77.03079883
38.86581879	-76.98744029
38.88666207	-76.94741821
38.93514804	-77.10231703
38.88367826	-76.94307528
38.91686756	-77.02344236
38.91643738	-76.99446519
38.9591882	-77.02503695
38.85571653	-76.96756827
38.89890678	-76.98927894
38.90139192	-77.01970207
38.92410726	-77.03535739
38.91333791	-77.01312154
38.83324444	-77.01107975
38.86917372	-76.96292982
38.94517069	-77.07064339
38.89751404	-76.94089701
38.83462324	-77.0017622
38.91518534	-77.00202939
38.90979133	-77.08921742
38.93578717	-76.99313728
38.9047026	-76.940672
38.90278759	-76.97688507
38.91149164	-77.04663906
38.89279048	-76.99496269
38.89688881	-76.93407313
38.92915045	-76.96010768
38.88225767	-76.93140125
38.88703535	-76.9221873
38.87327809	-76.93452133
38.86923722	-76.9418999
38.90606666	-76.93117083
38.95451539	-76.99311241
38.88283918	-76.96204679
38.86094182	-76.96907526
38.83146099	-77.00832688
38.9337077	-77.10118467
38.92951301	-77.03273055
38.88755173	-76.92668195
38.93144657	-77.04274233
38.89353674	-76.95034104
38.93232837	-77.04541861
38.86163008	-76.9894689
38.89865377	-76.98280026
38.91065041	-77.02962035
38.901916	-76.99617254
38.87201492	-76.97664152
38.89580792	-76.91983765
38.94080211	-77.02598788
38.86351143	-76.97902942
38.89116966	-76.92138745
38.91370713	-77.01413628
38.91235886	-77.06094859
38.84197383	-76.99126873
38.89092578	-76.99557374
38.90536551	-76.93376554
38.82066879	-77.00902806
38.89334609	-76.94697526
38.93452992	-76.96478738
38.9015827	-77.00357382
38.84388204	-76.97891999
38.89719538	-77.00839219
38.89719538	-77.00839219
38.92106963	-76.95906282
38.91031207	-76.93552502
38.86607091	-76.98635711
38.91000946	-77.03456637
38.94673641	-77.09799622
38.93509057	-77.02720839
38.94187016	-77.03992251
38.95437921	-77.01717857
38.88107993	-76.93553991
38.93328426	-77.04274343
38.91756783	-77.07291073
38.92136972	-77.03190807
38.87883661	-77.00058776
38.93774133	-77.06640294
38.9429339	-77.03762761
